id,count_id,location_name,longitude,latitude,centreline_id,time_start,time_end,direction,volume_15min
8255384,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 18:45:00,2021-05-03 19:00:00,EB,33
8255385,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 19:00:00,2021-05-03 19:15:00,EB,27
8255386,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 19:15:00,2021-05-03 19:30:00,EB,24
8255387,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 19:30:00,2021-05-03 19:45:00,EB,31
8255388,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 19:45:00,2021-05-03 20:00:00,EB,19
8255389,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 20:00:00,2021-05-03 20:15:00,EB,21
8255390,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 20:15:00,2021-05-03 20:30:00,EB,14
8255391,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 20:30:00,2021-05-03 20:45:00,EB,11
8255392,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 20:45:00,2021-05-03 21:00:00,EB,17
8255393,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 21:00:00,2021-05-03 21:15:00,EB,14
8255394,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 21:15:00,2021-05-03 21:30:00,EB,15
8255395,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 21:30:00,2021-05-03 21:45:00,EB,10
8255396,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 21:45:00,2021-05-03 22:00:00,EB,7
8255397,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 22:00:00,2021-05-03 22:15:00,EB,10
8255398,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 22:15:00,2021-05-03 22:30:00,EB,3
8255399,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 22:30:00,2021-05-03 22:45:00,EB,5
8255400,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 22:45:00,2021-05-03 23:00:00,EB,9
8255401,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 23:00:00,2021-05-03 23:15:00,EB,8
8255402,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 23:15:00,2021-05-03 23:30:00,EB,8
8255403,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 23:30:00,2021-05-03 23:45:00,EB,5
8255404,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-03 23:45:00,2021-05-04 00:00:00,EB,11
8255405,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 00:00:00,2021-05-02 00:15:00,EB,12
8255406,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 00:15:00,2021-05-02 00:30:00,EB,9
8255407,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 00:30:00,2021-05-02 00:45:00,EB,14
8255408,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 00:45:00,2021-05-02 01:00:00,EB,2
8255409,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 01:00:00,2021-05-02 01:15:00,EB,6
8255410,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 01:15:00,2021-05-02 01:30:00,EB,6
8255411,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 01:30:00,2021-05-02 01:45:00,EB,5
8255412,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 01:45:00,2021-05-02 02:00:00,EB,8
8255413,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 02:00:00,2021-05-02 02:15:00,EB,4
8255414,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 02:15:00,2021-05-02 02:30:00,EB,6
8255415,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 02:30:00,2021-05-02 02:45:00,EB,4
8255416,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 02:45:00,2021-05-02 03:00:00,EB,3
8255417,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 03:00:00,2021-05-02 03:15:00,EB,1
8255418,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 03:15:00,2021-05-02 03:30:00,EB,2
8255419,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 03:30:00,2021-05-02 03:45:00,EB,1
8255420,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 03:45:00,2021-05-02 04:00:00,EB,4
8255421,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 04:00:00,2021-05-02 04:15:00,EB,2
8255422,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 04:15:00,2021-05-02 04:30:00,EB,0
8255423,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 04:30:00,2021-05-02 04:45:00,EB,2
8255424,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 04:45:00,2021-05-02 05:00:00,EB,0
8255425,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 05:00:00,2021-05-02 05:15:00,EB,1
8255426,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 05:15:00,2021-05-02 05:30:00,EB,0
8255427,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 05:30:00,2021-05-02 05:45:00,EB,2
8255428,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 05:45:00,2021-05-02 06:00:00,EB,1
8255429,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 06:00:00,2021-05-02 06:15:00,EB,1
8255430,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 06:15:00,2021-05-02 06:30:00,EB,5
8255431,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 06:30:00,2021-05-02 06:45:00,EB,8
8255432,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 06:45:00,2021-05-02 07:00:00,EB,3
8255433,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 07:00:00,2021-05-02 07:15:00,EB,6
8255434,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 07:15:00,2021-05-02 07:30:00,EB,3
8255435,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 07:30:00,2021-05-02 07:45:00,EB,5
8255436,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 07:45:00,2021-05-02 08:00:00,EB,3
8255437,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 08:00:00,2021-05-02 08:15:00,EB,5
8255438,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 08:15:00,2021-05-02 08:30:00,EB,9
8255439,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 08:30:00,2021-05-02 08:45:00,EB,12
8255440,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 08:45:00,2021-05-02 09:00:00,EB,11
8255441,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 09:00:00,2021-05-02 09:15:00,EB,13
8255442,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 09:15:00,2021-05-02 09:30:00,EB,7
8255443,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 09:30:00,2021-05-02 09:45:00,EB,14
8255444,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 09:45:00,2021-05-02 10:00:00,EB,16
8255445,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 10:00:00,2021-05-02 10:15:00,EB,16
8255446,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 10:15:00,2021-05-02 10:30:00,EB,23
8255447,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 10:30:00,2021-05-02 10:45:00,EB,10
8255448,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 10:45:00,2021-05-02 11:00:00,EB,26
8255449,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 11:00:00,2021-05-02 11:15:00,EB,25
8255450,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 11:15:00,2021-05-02 11:30:00,EB,24
8255451,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 11:30:00,2021-05-02 11:45:00,EB,21
8255452,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 11:45:00,2021-05-02 12:00:00,EB,23
8255453,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 12:00:00,2021-05-02 12:15:00,EB,31
8255454,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 12:15:00,2021-05-02 12:30:00,EB,28
8255455,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 12:30:00,2021-05-02 12:45:00,EB,28
8255456,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 12:45:00,2021-05-02 13:00:00,EB,22
8255457,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 13:00:00,2021-05-02 13:15:00,EB,27
8255458,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 13:15:00,2021-05-02 13:30:00,EB,33
8255459,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 13:30:00,2021-05-02 13:45:00,EB,31
8255460,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 13:45:00,2021-05-02 14:00:00,EB,33
8255461,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 14:00:00,2021-05-02 14:15:00,EB,29
8255462,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 14:15:00,2021-05-02 14:30:00,EB,29
8255463,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 14:30:00,2021-05-02 14:45:00,EB,35
8255464,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 14:45:00,2021-05-02 15:00:00,EB,32
8255465,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 15:00:00,2021-05-02 15:15:00,EB,33
8255466,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 15:15:00,2021-05-02 15:30:00,EB,36
8255467,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 15:30:00,2021-05-02 15:45:00,EB,41
8255468,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 15:45:00,2021-05-02 16:00:00,EB,23
8255469,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 16:00:00,2021-05-02 16:15:00,EB,26
8255470,2856386,Bayview Ave to Corktown Common Trl (id: 30061072),-79.35313275552345,43.655638977906214,30061072,2021-05-02 16:15:00,2021-05-02 16:30:00,EB,33
